product,content,date_time,sentiment
Samsung Galaxy,I regret buying the {}. Not worth the money.,2016-07-07 23:20:32,negative
Google Pixel,My {} is slower than expected.,2016-08-02 22:41:46,neutral
OnePlus,The phone heats up too quickly during gaming sessions.,2016-09-17 06:35:44,negative
Google Pixel,Experiencing connectivity issues with the {}.,2016-07-22 22:53:23,negative
iPhone,"It's a good phone, but the speaker isn't very loud.",2016-07-08 22:38:34,neutral
Google Pixel,Not too impressed with the {}. Expected more.,2016-09-22 16:40:15,neutral
iPhone,The {} is a great value for the price.,2016-07-09 20:15:15,positive
Google Pixel,I regret buying the {}. Not worth the money.,2016-09-05 03:17:03,negative
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-09-11 04:20:44,negative
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,2016-08-18 22:21:26,positive
iPhone,Touchscreen on my {} is unresponsive at times.,2016-07-03 13:15:38,negative
Google Pixel,My {} is slower than expected.,2016-08-05 21:26:56,negative
iPhone,The camera quality on the {} is amazing.,2016-08-20 01:40:17,positive
iPhone,Battery life on the {} could be better.,2016-07-28 01:11:01,neutral
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-07-20 02:27:33,neutral
Samsung Galaxy,I hate how slow the phone gets after a few months.,2016-07-02 04:01:01,negative
Xiaomi,"The camera quality is decent, but could be better.",2016-08-24 05:13:31,neutral
iPhone,"It's a good phone, but the speaker isn't very loud.",2016-07-05 17:01:05,neutral
Google Pixel,"The display is so vibrant and clear, absolutely love it!",2016-07-04 13:48:50,positive
Samsung Galaxy,Why is my {} overheating?,2016-09-17 11:39:36,negative
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-07-15 12:26:46,negative
Google Pixel,I'm impressed with the build quality of the {}.,2016-09-12 04:57:54,positive
OnePlus,My {} is slower than expected.,2016-09-23 22:13:51,negative
OnePlus,My {} runs all my apps smoothly.,2016-08-31 06:04:43,positive
Xiaomi,The phone heats up too quickly during gaming sessions.,2016-09-10 14:04:19,negative
OnePlus,The battery life of this phone is amazing! Lasts all day.,2016-08-19 07:55:43,positive
Samsung Galaxy,The {} has exceeded my expectations!,2016-08-15 10:52:08,positive
OnePlus,The {} keeps crashing. Frustrated!,2016-08-20 18:04:39,negative
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-07-10 07:27:30,neutral
Xiaomi,The camera on the {} is decent.,2016-07-07 16:36:46,neutral
Samsung Galaxy,Battery life on the {} could be better.,2016-08-04 14:42:11,neutral
Samsung Galaxy,The {} keeps crashing. Frustrated!,2016-07-03 18:40:52,negative
Xiaomi,Battery life on the {} is excellent.,2016-07-04 16:45:48,positive
iPhone,Battery life on the {} is excellent.,2016-09-04 14:47:35,positive
iPhone,The {} keeps crashing. Frustrated!,2016-09-22 04:31:48,negative
Samsung Galaxy,Why is my {} overheating?,2016-08-29 00:09:09,negative
Google Pixel,Experiencing connectivity issues with the {}.,2016-07-10 07:37:39,negative
iPhone,The phone heats up too quickly during gaming sessions.,2016-07-20 00:52:46,negative
iPhone,Battery life on the {} could be better.,2016-08-25 17:50:42,neutral
Google Pixel,"The camera quality is decent, but could be better.",2016-08-31 08:50:08,neutral
Google Pixel,The display on the {} is okay.,2016-09-17 02:59:10,neutral
OnePlus,Why is my {} overheating?,2016-07-19 18:34:11,negative
Samsung Galaxy,Battery life on the {} is excellent.,2016-09-24 22:01:05,positive
OnePlus,My {} is slower than expected.,2016-08-25 05:30:52,neutral
Samsung Galaxy,The {} keeps crashing. Frustrated!,2016-08-10 12:58:38,negative
Samsung Galaxy,Why is my {} overheating?,2016-09-21 12:14:13,negative
Google Pixel,Experiencing connectivity issues with the {}.,2016-09-05 03:39:45,negative
Xiaomi,Experiencing connectivity issues with the {}.,2016-07-22 19:12:53,negative
OnePlus,"The display is so vibrant and clear, absolutely love it!",2016-08-17 12:53:36,positive
Samsung Galaxy,I hate how slow the phone gets after a few months.,2016-07-13 07:28:26,negative
Google Pixel,My {} runs all my apps smoothly.,2016-07-20 17:17:48,positive
OnePlus,The {} is really sleek and fast.,2016-08-17 17:21:06,positive
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-07-09 21:33:13,negative
Samsung Galaxy,My {} runs all my apps smoothly.,2016-09-21 07:23:50,positive
Google Pixel,The camera on the {} is disappointing.,2016-08-14 13:27:05,negative
Google Pixel,"The display is so vibrant and clear, absolutely love it!",2016-08-25 19:49:20,positive
iPhone,Touchscreen on my {} is unresponsive at times.,2016-07-26 06:02:35,negative
iPhone,Having some issues with my {}. Anyone else?,2016-08-15 22:44:11,neutral
Google Pixel,I hate how slow the phone gets after a few months.,2016-07-09 20:31:49,negative
iPhone,The camera on the {} is disappointing.,2016-09-09 11:32:31,negative
Samsung Galaxy,The display on the {} is okay.,2016-09-08 04:25:34,neutral
OnePlus,Why is my {} overheating?,2016-09-13 16:18:59,negative
Samsung Galaxy,The display on the {} is okay.,2016-08-22 19:26:07,neutral
OnePlus,"Loving the new software update, everything runs smoother.",2016-09-10 11:57:22,positive
Xiaomi,"The display is so vibrant and clear, absolutely love it!",2016-09-16 22:14:54,positive
OnePlus,The phone heats up too quickly during gaming sessions.,2016-09-16 01:59:11,negative
Google Pixel,Experiencing connectivity issues with the {}.,2016-07-11 22:39:30,neutral
OnePlus,My {} is slower than expected.,2016-09-09 18:12:18,neutral
Samsung Galaxy,The {} keeps crashing. Frustrated!,2016-09-10 16:28:13,negative
Xiaomi,The camera on the {} is decent.,2016-07-31 13:36:42,neutral
Google Pixel,Battery life on the {} could be better.,2016-08-31 03:05:28,neutral
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,2016-07-25 22:37:26,negative
Xiaomi,Battery life on the {} is excellent.,2016-08-14 06:35:00,positive
Xiaomi,"It's a good phone, but the speaker isn't very loud.",2016-08-11 21:24:40,neutral
iPhone,The display on the {} is okay.,2016-07-22 00:05:41,neutral
Samsung Galaxy,Battery life on the {} could be better.,2016-09-13 15:15:31,neutral
Google Pixel,Battery life on the {} is excellent.,2016-07-14 00:57:56,positive
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-09-24 22:53:43,negative
Samsung Galaxy,The {} keeps crashing. Frustrated!,2016-09-15 22:40:19,negative
Samsung Galaxy,Battery life on the {} could be better.,2016-08-26 13:27:37,neutral
OnePlus,I'm impressed with the build quality of the {}.,2016-08-09 04:10:29,positive
OnePlus,The camera quality on the {} is amazing.,2016-07-18 08:47:00,positive
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-07-15 21:33:37,negative
iPhone,My {} is slower than expected.,2016-09-07 19:40:01,negative
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-07-10 14:26:19,negative
Xiaomi,Not too impressed with the {}. Expected more.,2016-07-23 10:48:28,neutral
Xiaomi,Not too impressed with the {}. Expected more.,2016-09-01 11:48:39,neutral
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-07-26 07:05:45,negative
Samsung Galaxy,Battery life on the {} is excellent.,2016-07-21 02:02:08,positive
Google Pixel,I regret buying the {}. Not worth the money.,2016-07-24 07:56:35,negative
OnePlus,The display on the {} is okay.,2016-08-05 17:15:15,neutral
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-09-08 20:47:09,negative
iPhone,Touchscreen on my {} is unresponsive at times.,2016-09-11 14:41:48,negative
OnePlus,The phone's build quality feels cheap and fragile.,2016-07-27 03:31:09,negative
OnePlus,The {} is really sleek and fast.,2016-09-18 15:45:31,positive
Xiaomi,The display on the {} is okay.,2016-09-17 23:28:30,neutral
OnePlus,The battery life of this phone is amazing! Lasts all day.,2016-07-24 01:34:00,positive
Samsung Galaxy,The phone's build quality feels cheap and fragile.,2016-07-16 23:51:59,negative
iPhone,The camera quality on the {} is amazing.,2016-08-09 16:05:42,positive
Google Pixel,"Loving the new software update, everything runs smoother.",2016-08-01 20:05:23,positive
OnePlus,Experiencing connectivity issues with the {}.,2016-09-18 19:27:45,neutral
Samsung Galaxy,The camera quality on the {} is amazing.,2016-09-23 05:17:15,positive
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-08-31 09:53:51,negative
Xiaomi,The {} has exceeded my expectations!,2016-09-29 02:29:03,positive
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-09-29 16:17:39,neutral
OnePlus,The {} is really sleek and fast.,2016-07-22 01:31:04,positive
OnePlus,Not too impressed with the {}. Expected more.,2016-08-09 21:40:15,neutral
Google Pixel,The {} keeps crashing. Frustrated!,2016-09-22 05:31:01,negative
Xiaomi,Not too impressed with the {}. Expected more.,2016-07-18 16:44:18,neutral
Samsung Galaxy,Really happy with the performance of my new {}.,2016-07-08 23:12:31,positive
Xiaomi,My {} is slower than expected.,2016-08-30 23:28:10,neutral
iPhone,My {} is slower than expected.,2016-07-08 05:18:21,negative
Xiaomi,Experiencing connectivity issues with the {}.,2016-07-05 07:53:54,neutral
iPhone,Battery life on the {} is excellent.,2016-08-01 06:44:48,positive
Xiaomi,My {} runs all my apps smoothly.,2016-09-01 02:18:09,positive
Samsung Galaxy,The {} has exceeded my expectations!,2016-08-17 00:17:07,positive
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",2016-07-03 15:03:57,neutral
Google Pixel,The display on the {} is okay.,2016-09-01 18:28:31,neutral
Samsung Galaxy,Not too impressed with the {}. Expected more.,2016-08-17 15:01:00,neutral
Xiaomi,Why is my {} overheating?,2016-07-18 14:33:41,negative
Xiaomi,Experiencing connectivity issues with the {}.,2016-07-02 07:57:17,neutral
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-09-16 22:13:26,neutral
iPhone,Touchscreen on my {} is unresponsive at times.,2016-09-25 13:41:16,negative
iPhone,The camera on the {} is decent.,2016-07-02 01:02:47,neutral
Samsung Galaxy,The {} has exceeded my expectations!,2016-07-03 12:06:07,positive
Xiaomi,I regret buying the {}. Not worth the money.,2016-07-08 15:53:49,negative
iPhone,"The display is so vibrant and clear, absolutely love it!",2016-08-24 11:01:34,positive
Samsung Galaxy,The camera quality on the {} is amazing.,2016-08-17 16:11:18,positive
OnePlus,I'm impressed with the build quality of the {}.,2016-08-07 11:53:48,positive
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-07-11 05:52:02,negative
OnePlus,Experiencing connectivity issues with the {}.,2016-09-27 08:56:33,negative
Xiaomi,The {} has exceeded my expectations!,2016-09-18 02:04:40,positive
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-09-04 03:47:40,negative
Google Pixel,The display on the {} is okay.,2016-07-25 21:26:44,neutral
OnePlus,The phone heats up too quickly during gaming sessions.,2016-08-07 08:54:16,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,2016-09-01 05:33:09,positive
Google Pixel,Battery life on the {} is excellent.,2016-07-10 13:31:49,positive
Google Pixel,"The camera quality is decent, but could be better.",2016-09-18 08:46:07,neutral
iPhone,Experiencing connectivity issues with the {}.,2016-09-14 03:54:26,negative
Samsung Galaxy,"The camera quality is decent, but could be better.",2016-09-17 23:44:49,neutral
Google Pixel,Really happy with the performance of my new {}.,2016-07-17 14:25:21,positive
iPhone,The phone heats up too quickly during gaming sessions.,2016-09-04 01:09:42,negative
OnePlus,Why is my {} overheating?,2016-07-18 12:28:29,negative
Google Pixel,"The camera quality is decent, but could be better.",2016-07-13 10:11:24,neutral
iPhone,The {} keeps crashing. Frustrated!,2016-09-06 13:19:23,negative
Xiaomi,"The camera quality is decent, but could be better.",2016-08-18 14:40:54,neutral
Samsung Galaxy,The camera on the {} is decent.,2016-08-05 18:41:59,neutral
Xiaomi,The display on the {} is okay.,2016-09-13 06:41:33,neutral
iPhone,Not too impressed with the {}. Expected more.,2016-08-15 00:09:26,neutral
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-08-22 05:55:45,neutral
Google Pixel,I regret buying the {}. Not worth the money.,2016-09-23 00:52:27,negative
Google Pixel,The camera on the {} is disappointing.,2016-07-31 01:23:42,negative
Google Pixel,I hate how slow the phone gets after a few months.,2016-09-11 21:25:19,negative
iPhone,"Loving the new software update, everything runs smoother.",2016-09-05 03:00:42,positive
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-07-21 05:15:03,neutral
Xiaomi,"The camera quality is decent, but could be better.",2016-07-22 18:28:42,neutral
OnePlus,The {} keeps crashing. Frustrated!,2016-08-26 14:21:41,negative
iPhone,My {} is slower than expected.,2016-08-26 14:42:10,negative
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-08-16 09:14:51,negative
iPhone,Experiencing connectivity issues with the {}.,2016-08-03 22:11:27,negative
Google Pixel,Not too impressed with the {}. Expected more.,2016-08-29 20:45:07,neutral
OnePlus,Having some issues with my {}. Anyone else?,2016-08-15 12:13:04,neutral
OnePlus,I hate how slow the phone gets after a few months.,2016-08-13 12:27:22,negative
OnePlus,Battery life on the {} could be better.,2016-08-25 14:10:00,neutral
iPhone,I hate how slow the phone gets after a few months.,2016-08-26 08:08:34,negative
OnePlus,Not too impressed with the {}. Expected more.,2016-09-14 12:46:35,neutral
iPhone,The camera quality on the {} is amazing.,2016-07-05 01:53:19,positive
Xiaomi,"Loving the new software update, everything runs smoother.",2016-08-01 22:08:13,positive
OnePlus,Experiencing connectivity issues with the {}.,2016-07-30 15:22:00,neutral
iPhone,Battery life on the {} is excellent.,2016-09-21 06:43:45,positive
Xiaomi,I regret buying the {}. Not worth the money.,2016-08-17 03:38:31,negative
OnePlus,The {} has exceeded my expectations!,2016-09-09 13:10:09,positive
Google Pixel,Not too impressed with the {}. Expected more.,2016-07-30 20:15:09,neutral
iPhone,"Loving the new software update, everything runs smoother.",2016-08-12 09:52:54,positive
iPhone,The {} keeps crashing. Frustrated!,2016-08-01 16:15:58,negative
Xiaomi,Battery life on the {} could be better.,2016-08-11 23:32:08,neutral
Google Pixel,The battery life of this phone is amazing! Lasts all day.,2016-07-02 05:13:05,positive
Xiaomi,Battery life on the {} could be better.,2016-08-07 09:58:52,neutral
Google Pixel,My {} is slower than expected.,2016-08-26 20:11:08,negative
Google Pixel,The battery life of this phone is amazing! Lasts all day.,2016-08-13 18:53:17,positive
OnePlus,The phone heats up too quickly during gaming sessions.,2016-07-10 19:22:17,negative
iPhone,"The camera quality is decent, but could be better.",2016-09-07 19:20:56,neutral
Google Pixel,The {} has exceeded my expectations!,2016-08-14 23:39:36,positive
iPhone,My {} is slower than expected.,2016-09-28 13:53:41,negative
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-07-20 23:21:54,neutral
Samsung Galaxy,The {} is really sleek and fast.,2016-07-11 20:22:37,positive
Samsung Galaxy,The camera quality on the {} is amazing.,2016-08-27 13:00:32,positive
Xiaomi,Battery life on the {} could be better.,2016-09-10 18:49:07,neutral
Xiaomi,Having some issues with my {}. Anyone else?,2016-07-25 02:20:19,neutral
OnePlus,Not too impressed with the {}. Expected more.,2016-09-26 23:01:32,neutral
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-09-12 20:55:25,neutral
iPhone,Battery life on the {} could be better.,2016-08-28 14:54:49,neutral
Samsung Galaxy,The camera on the {} is decent.,2016-08-25 19:55:24,neutral
iPhone,Touchscreen on my {} is unresponsive at times.,2016-08-06 00:39:41,neutral
iPhone,The {} has exceeded my expectations!,2016-07-30 07:05:49,positive
Google Pixel,Battery life on the {} could be better.,2016-09-10 15:40:44,neutral
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-09-29 16:59:39,neutral
OnePlus,The display on the {} is okay.,2016-09-03 18:45:56,neutral
Google Pixel,Why is my {} overheating?,2016-07-05 17:17:22,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,2016-08-17 08:58:14,negative
iPhone,Touchscreen on my {} is unresponsive at times.,2016-08-19 08:21:07,neutral
Samsung Galaxy,The {} keeps crashing. Frustrated!,2016-07-27 05:25:15,negative
Xiaomi,The display on the {} is okay.,2016-09-24 09:38:29,neutral
OnePlus,"Loving the new software update, everything runs smoother.",2016-08-19 03:47:48,positive
iPhone,The {} has exceeded my expectations!,2016-07-30 18:52:41,positive
Google Pixel,"Loving the new software update, everything runs smoother.",2016-07-22 23:46:46,positive
Xiaomi,Having some issues with my {}. Anyone else?,2016-09-12 01:34:46,neutral
Google Pixel,Experiencing connectivity issues with the {}.,2016-08-09 09:57:16,negative
Samsung Galaxy,The {} has exceeded my expectations!,2016-09-08 19:36:34,positive
Google Pixel,"The camera quality is decent, but could be better.",2016-07-19 01:57:50,neutral
OnePlus,The {} keeps crashing. Frustrated!,2016-07-06 13:53:34,negative
iPhone,The phone heats up too quickly during gaming sessions.,2016-09-16 06:47:34,negative
iPhone,The display on the {} is okay.,2016-08-28 10:22:23,neutral
Google Pixel,Having some issues with my {}. Anyone else?,2016-07-08 04:46:54,neutral
OnePlus,The {} keeps crashing. Frustrated!,2016-07-13 06:55:42,negative
OnePlus,I'm impressed with the build quality of the {}.,2016-07-07 17:48:40,positive
iPhone,I hate how slow the phone gets after a few months.,2016-08-15 02:57:59,negative
iPhone,"The display is so vibrant and clear, absolutely love it!",2016-07-13 06:57:42,positive
iPhone,"The camera quality is decent, but could be better.",2016-09-03 00:41:33,neutral
iPhone,Touchscreen on my {} is unresponsive at times.,2016-08-06 19:25:01,negative
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-09-21 07:44:19,negative
Xiaomi,Experiencing connectivity issues with the {}.,2016-07-28 20:52:03,negative
Google Pixel,My {} is slower than expected.,2016-08-22 18:48:21,negative
Xiaomi,The camera quality on the {} is amazing.,2016-09-06 00:29:52,positive
OnePlus,The camera on the {} is decent.,2016-09-11 14:32:43,neutral
Google Pixel,"The camera quality is decent, but could be better.",2016-07-26 00:05:32,neutral
iPhone,The {} is really sleek and fast.,2016-09-21 05:02:17,positive
Samsung Galaxy,Why is my {} overheating?,2016-07-05 20:25:25,negative
Google Pixel,Having some issues with my {}. Anyone else?,2016-08-14 00:27:06,neutral
iPhone,Experiencing connectivity issues with the {}.,2016-09-04 08:59:25,neutral
Xiaomi,The {} is a great value for the price.,2016-07-14 18:19:52,positive
Xiaomi,My {} runs all my apps smoothly.,2016-07-11 17:35:19,positive
Xiaomi,I hate how slow the phone gets after a few months.,2016-07-13 18:43:34,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,2016-09-28 22:24:56,positive
iPhone,The {} has exceeded my expectations!,2016-09-07 16:22:05,positive
Xiaomi,Battery life on the {} could be better.,2016-08-29 21:35:34,neutral
OnePlus,The {} is really sleek and fast.,2016-07-04 10:41:36,positive
OnePlus,The {} keeps crashing. Frustrated!,2016-09-25 11:25:16,negative
OnePlus,I regret buying the {}. Not worth the money.,2016-08-16 21:35:20,negative
OnePlus,The camera on the {} is decent.,2016-08-16 21:43:41,neutral
Xiaomi,Battery life on the {} could be better.,2016-08-23 18:22:23,neutral
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-08-21 18:12:15,neutral
Xiaomi,"It's a good phone, but the speaker isn't very loud.",2016-09-01 21:22:53,neutral
Google Pixel,The camera on the {} is decent.,2016-09-16 19:56:49,neutral
iPhone,My {} is slower than expected.,2016-08-21 17:06:52,negative
Samsung Galaxy,Really happy with the performance of my new {}.,2016-08-30 12:05:18,positive
iPhone,The {} keeps crashing. Frustrated!,2016-07-09 20:06:15,negative
Samsung Galaxy,Experiencing connectivity issues with the {}.,2016-09-14 22:18:23,negative
OnePlus,My {} is slower than expected.,2016-09-11 00:51:45,negative
iPhone,"The camera quality is decent, but could be better.",2016-08-18 07:34:26,neutral
Samsung Galaxy,Not too impressed with the {}. Expected more.,2016-09-26 01:01:21,neutral
Samsung Galaxy,My {} is slower than expected.,2016-08-24 15:36:20,negative
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-07-14 09:55:56,negative
iPhone,Experiencing connectivity issues with the {}.,2016-09-02 03:49:23,negative
Google Pixel,"It's a good phone, but the speaker isn't very loud.",2016-09-20 14:25:09,neutral
Samsung Galaxy,Having some issues with my {}. Anyone else?,2016-08-25 05:38:12,neutral
Xiaomi,Battery life on the {} could be better.,2016-08-27 04:54:29,neutral
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",2016-07-24 20:08:53,positive
Samsung Galaxy,Really happy with the performance of my new {}.,2016-09-29 10:20:17,positive
Xiaomi,Touchscreen on my {} is unresponsive at times.,2016-09-05 01:17:44,negative
Xiaomi,Having some issues with my {}. Anyone else?,2016-08-03 08:24:38,neutral
Google Pixel,"Loving the new software update, everything runs smoother.",2016-07-27 08:07:38,positive
Google Pixel,Having some issues with my {}. Anyone else?,2016-07-17 11:29:32,neutral
Xiaomi,Battery life on the {} could be better.,2016-09-15 19:37:54,neutral
Samsung Galaxy,I regret buying the {}. Not worth the money.,2016-09-04 20:43:15,negative
Google Pixel,Having some issues with my {}. Anyone else?,2016-07-03 15:21:27,neutral
Google Pixel,Really happy with the performance of my new {}.,2016-08-05 15:48:17,positive
iPhone,The phone's build quality feels cheap and fragile.,2016-07-28 04:07:18,negative
Google Pixel,I regret buying the {}. Not worth the money.,2016-09-10 03:51:33,negative
Xiaomi,"The display is so vibrant and clear, absolutely love it!",2016-07-22 23:28:11,positive
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-08-18 11:50:49,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,2016-07-28 14:28:45,positive
iPhone,"The camera quality is decent, but could be better.",2016-08-27 16:56:44,neutral
Samsung Galaxy,Why is my {} overheating?,2016-09-03 04:37:24,negative
Google Pixel,Why is my {} overheating?,2016-08-04 01:27:09,negative
Google Pixel,The {} has exceeded my expectations!,2016-09-10 10:07:26,positive
iPhone,The {} keeps crashing. Frustrated!,2016-09-07 17:21:56,negative
Xiaomi,The camera on the {} is disappointing.,2016-07-09 20:10:08,negative
Google Pixel,"Loving the new software update, everything runs smoother.",2016-07-24 06:34:05,positive
Xiaomi,My {} is slower than expected.,2016-07-20 09:32:22,neutral
Xiaomi,Battery life on the {} could be better.,2016-09-03 13:16:59,neutral
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",2016-07-18 06:44:23,neutral
OnePlus,The camera on the {} is decent.,2016-08-30 06:13:03,neutral
OnePlus,Touchscreen on my {} is unresponsive at times.,2016-07-13 03:36:14,negative
Samsung Galaxy,Why is my {} overheating?,2016-08-13 07:27:59,negative
iPhone,The display on the {} is okay.,2016-07-09 11:06:01,neutral
Google Pixel,My {} is slower than expected.,2016-07-12 17:50:53,neutral
Xiaomi,I'm impressed with the build quality of the {}.,2016-09-20 21:48:59,positive
iPhone,The {} keeps crashing. Frustrated!,2016-08-20 05:36:41,negative
Google Pixel,I'm impressed with the build quality of the {}.,2016-07-25 07:58:29,positive
iPhone,Battery life on the {} could be better.,2016-08-08 14:42:33,neutral
Xiaomi,"Loving the new software update, everything runs smoother.",2016-07-25 01:17:01,positive
Xiaomi,The camera quality on the {} is amazing.,2016-09-27 16:27:13,positive
OnePlus,I'm impressed with the build quality of the {}.,2016-08-06 12:37:08,positive
Xiaomi,Battery life on the {} is excellent.,2016-08-15 23:34:28,positive
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",2016-08-22 18:00:23,neutral
Samsung Galaxy,The camera on the {} is disappointing.,2016-08-31 19:52:12,negative
Google Pixel,The camera on the {} is decent.,2016-08-31 20:03:46,neutral
Samsung Galaxy,The {} is really sleek and fast.,2016-08-20 13:24:54,positive
Google Pixel,The phone heats up too quickly during gaming sessions.,2016-07-01 11:52:23,negative
Samsung Galaxy,The {} is really sleek and fast.,2016-09-20 01:42:59,positive
Xiaomi,The display on the {} is okay.,2016-09-12 10:21:50,neutral
Samsung Galaxy,I hate how slow the phone gets after a few months.,2016-09-28 10:38:11,negative
iPhone,The phone heats up too quickly during gaming sessions.,2016-07-25 22:11:21,negative
Xiaomi,The battery life of this phone is amazing! Lasts all day.,2016-09-22 23:38:13,positive
Xiaomi,Not too impressed with the {}. Expected more.,2016-08-02 23:42:45,neutral
iPhone,The phone's build quality feels cheap and fragile.,2016-09-17 16:32:12,negative
Samsung Galaxy,I hate how slow the phone gets after a few months.,2016-09-23 06:32:42,negative
Google Pixel,My {} runs all my apps smoothly.,2016-07-31 04:46:52,positive
OnePlus,The {} is a great value for the price.,2016-07-24 17:46:51,positive
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-08-24 06:21:30,negative
Xiaomi,My {} is slower than expected.,2016-07-25 00:41:28,negative
Google Pixel,The camera on the {} is decent.,2016-07-15 20:07:58,neutral
iPhone,My {} runs all my apps smoothly.,2016-08-13 05:08:37,positive
iPhone,"It's a good phone, but the speaker isn't very loud.",2016-08-03 01:02:10,neutral
Xiaomi,Battery life on the {} could be better.,2016-09-19 18:53:36,neutral
iPhone,The phone's build quality feels cheap and fragile.,2016-07-26 09:58:19,negative
iPhone,Battery life on the {} is excellent.,2016-08-28 19:52:37,positive
OnePlus,Experiencing connectivity issues with the {}.,2016-08-22 14:22:37,neutral
Samsung Galaxy,Battery life on the {} is excellent.,2016-07-01 14:32:02,positive
Google Pixel,"It's a good phone, but the speaker isn't very loud.",2016-07-18 22:28:11,neutral
iPhone,Touchscreen on my {} is unresponsive at times.,2016-08-04 19:33:50,neutral
Xiaomi,The camera quality on the {} is amazing.,2016-09-28 06:38:34,positive
Google Pixel,Battery life on the {} could be better.,2016-09-28 11:56:58,neutral
iPhone,"Loving the new software update, everything runs smoother.",2016-08-10 23:38:50,positive
Xiaomi,The {} is a great value for the price.,2016-08-17 22:27:01,positive
OnePlus,The {} is a great value for the price.,2016-08-29 09:48:05,positive
iPhone,The {} keeps crashing. Frustrated!,2016-09-01 22:22:33,negative
Google Pixel,The camera on the {} is disappointing.,2016-09-22 23:27:56,negative
iPhone,The camera on the {} is disappointing.,2016-09-28 17:38:00,negative
Google Pixel,My {} is slower than expected.,2016-09-26 04:23:20,neutral
iPhone,Not too impressed with the {}. Expected more.,2016-08-27 11:33:11,neutral
Google Pixel,The phone's build quality feels cheap and fragile.,2016-08-03 15:54:52,negative
OnePlus,Battery life on the {} is excellent.,2016-08-12 16:44:12,positive
Samsung Galaxy,I'm impressed with the build quality of the {}.,2016-08-26 17:28:08,positive
Xiaomi,Having some issues with my {}. Anyone else?,2016-07-06 14:31:32,neutral
OnePlus,The display on the {} is okay.,2016-08-17 02:27:35,neutral
Google Pixel,My {} is slower than expected.,2016-08-01 05:48:29,negative
Samsung Galaxy,Touchscreen on my {} is unresponsive at times.,2016-07-30 22:31:06,neutral
OnePlus,The camera on the {} is decent.,2016-09-13 20:29:31,neutral
iPhone,My {} runs all my apps smoothly.,2016-07-16 03:45:58,positive
Google Pixel,The camera quality on the {} is amazing.,2016-08-06 10:54:47,positive
iPhone,Experiencing connectivity issues with the {}.,2016-07-30 01:15:22,negative
Google Pixel,"Loving the new software update, everything runs smoother.",2016-08-04 15:30:21,positive
Xiaomi,I'm impressed with the build quality of the {}.,2016-07-08 22:12:48,positive
Xiaomi,The camera on the {} is decent.,2016-09-24 07:26:54,neutral
Xiaomi,"The camera quality is decent, but could be better.",2016-08-31 04:30:19,neutral
iPhone,I hate how slow the phone gets after a few months.,2016-09-16 08:28:30,negative
OnePlus,My {} runs all my apps smoothly.,2016-09-09 19:48:20,positive
Xiaomi,"The display is so vibrant and clear, absolutely love it!",2016-07-16 08:39:25,positive
Xiaomi,The phone heats up too quickly during gaming sessions.,2016-07-22 03:01:00,negative
iPhone,The camera on the {} is decent.,2016-07-24 12:14:48,neutral
Google Pixel,My {} is slower than expected.,2016-08-24 12:07:23,negative
Xiaomi,The camera on the {} is decent.,2016-08-10 21:16:35,neutral
Xiaomi,The phone heats up too quickly during gaming sessions.,2016-08-19 14:55:25,negative
Google Pixel,Touchscreen on my {} is unresponsive at times.,2016-09-15 20:47:11,neutral
