product,content,date_time,sentiment
OnePlus,The phone's build quality feels cheap and fragile.,7/16/2016 19:57,negative
Samsung Galaxy,The fingerprint sensor is slow to respond.,9/29/2016 23:33,negative
Xiaomi,"Loving the new software update, everything runs smoother.",8/25/2016 3:41,positive
Xiaomi,The phone's battery drains quickly when using 5G.,9/17/2016 21:04,negative
iPhone,"Great value for money, highly recommend this phone.",8/4/2016 14:53,positive
OnePlus,The fast charging feature is a lifesaver.,9/25/2016 14:27,positive
iPhone,The face recognition feature is really fast and accurate.,9/27/2016 20:04,positive
OnePlus,The fingerprint sensor is slow to respond.,8/16/2016 10:26,negative
OnePlus,"The camera quality is decent, but could be better.",8/20/2016 15:51,neutral
iPhone,The fingerprint sensor is slow to respond.,8/20/2016 18:08,negative
Samsung Galaxy,Satisfied with the overall performance of this phone.,9/20/2016 9:26,neutral
Google Pixel,"Loving the new software update, everything runs smoother.",8/30/2016 15:18,positive
Google Pixel,"It's a good phone, but the speaker isn't very loud.",8/30/2016 6:55,neutral
Google Pixel,The fast charging feature is a lifesaver.,9/17/2016 12:58,positive
Xiaomi,The sound quality during calls is not very clear.,8/12/2016 20:32,negative
Samsung Galaxy,"Good phone, but it lacks a headphone jack.",7/30/2016 2:35,neutral
Xiaomi,The fingerprint sensor is slow to respond.,7/26/2016 3:54,negative
OnePlus,The battery life of this phone is amazing! Lasts all day.,9/16/2016 0:38,positive
Xiaomi,Satisfied with the overall performance of this phone.,9/1/2016 2:07,neutral
Samsung Galaxy,The night mode camera feature is impressive.,8/22/2016 5:14,positive
Google Pixel,The fingerprint sensor is slow to respond.,8/1/2016 22:24,negative
OnePlus,The phone heats up too quickly during gaming sessions.,7/5/2016 21:31,negative
OnePlus,"Loving the new software update, everything runs smoother.",9/7/2016 10:57,positive
iPhone,"Loving the new software update, everything runs smoother.",9/4/2016 17:12,positive
OnePlus,Satisfied with the overall performance of this phone.,8/24/2016 7:08,neutral
iPhone,"It's a good phone, but the speaker isn't very loud.",7/25/2016 3:57,neutral
OnePlus,"It's a good phone, but the speaker isn't very loud.",8/27/2016 23:00,neutral
Xiaomi,The phone's design is sleek and modern.,9/9/2016 0:57,positive
iPhone,"The display is so vibrant and clear, absolutely love it!",9/16/2016 3:10,positive
OnePlus,"Loving the new software update, everything runs smoother.",7/23/2016 7:43,positive
Xiaomi,"Loving the new software update, everything runs smoother.",7/24/2016 12:01,positive
iPhone,The phone's design is sleek and modern.,9/3/2016 21:21,positive
iPhone,The sound quality during calls is not very clear.,7/10/2016 18:53,negative
iPhone,I hate how slow the phone gets after a few months.,8/26/2016 8:29,negative
Samsung Galaxy,The phone's build quality feels cheap and fragile.,8/4/2016 0:16,negative
iPhone,I hate how slow the phone gets after a few months.,8/21/2016 21:13,negative
Xiaomi,The phone heats up too quickly during gaming sessions.,7/31/2016 19:03,negative
Google Pixel,The phone's software is full of bugs.,7/6/2016 6:44,negative
OnePlus,The fast charging feature is a lifesaver.,8/17/2016 10:21,positive
Xiaomi,The phone's battery drains quickly when using 5G.,9/20/2016 5:36,negative
OnePlus,The phone's build quality feels cheap and fragile.,7/4/2016 9:21,negative
Samsung Galaxy,The sound quality during calls is not very clear.,7/24/2016 16:17,negative
iPhone,The fast charging feature is a lifesaver.,8/18/2016 12:49,positive
OnePlus,The phone's battery drains quickly when using 5G.,8/12/2016 9:42,negative
Google Pixel,I hate how slow the phone gets after a few months.,8/11/2016 8:18,negative
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",9/24/2016 15:23,neutral
Google Pixel,The phone heats up too quickly during gaming sessions.,7/10/2016 13:57,negative
OnePlus,"Good phone, but it lacks a headphone jack.",7/3/2016 15:14,neutral
Google Pixel,The night mode camera feature is impressive.,9/14/2016 21:12,positive
iPhone,The phone's battery drains quickly when using 5G.,7/28/2016 1:43,negative
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,8/17/2016 10:00,positive
iPhone,The sound quality during calls is not very clear.,8/10/2016 19:49,negative
Google Pixel,The battery life of this phone is amazing! Lasts all day.,8/1/2016 21:52,positive
Google Pixel,"The camera quality is decent, but could be better.",9/15/2016 3:37,neutral
Google Pixel,The phone's battery drains quickly when using 5G.,7/12/2016 8:47,negative
iPhone,The phone's battery drains quickly when using 5G.,8/8/2016 19:27,negative
iPhone,"The display is so vibrant and clear, absolutely love it!",7/19/2016 23:13,positive
Google Pixel,The battery life of this phone is amazing! Lasts all day.,8/6/2016 23:50,positive
Samsung Galaxy,The sound quality during calls is not very clear.,7/3/2016 22:32,negative
Google Pixel,The face recognition feature is really fast and accurate.,7/20/2016 14:52,positive
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",8/17/2016 0:16,neutral
Google Pixel,The night mode camera feature is impressive.,9/24/2016 18:07,positive
Samsung Galaxy,The fingerprint sensor is slow to respond.,8/30/2016 10:22,negative
Xiaomi,The battery life of this phone is amazing! Lasts all day.,9/8/2016 8:19,positive
OnePlus,The phone's battery drains quickly when using 5G.,7/9/2016 1:19,negative
Google Pixel,The battery life of this phone is amazing! Lasts all day.,7/4/2016 0:11,positive
iPhone,The phone's build quality feels cheap and fragile.,9/11/2016 23:09,negative
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",7/9/2016 23:18,positive
OnePlus,The phone's software is full of bugs.,8/19/2016 11:01,negative
Samsung Galaxy,The phone's design is sleek and modern.,9/11/2016 5:18,positive
OnePlus,The phone's battery drains quickly when using 5G.,7/30/2016 9:53,negative
OnePlus,The night mode camera feature is impressive.,7/20/2016 6:16,positive
OnePlus,The fast charging feature is a lifesaver.,9/12/2016 21:29,positive
Samsung Galaxy,Satisfied with the overall performance of this phone.,9/2/2016 10:37,neutral
iPhone,The phone often lags when switching between apps.,7/6/2016 23:38,negative
iPhone,The phone's software is full of bugs.,8/1/2016 22:28,negative
iPhone,The phone heats up too quickly during gaming sessions.,7/21/2016 9:23,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,7/25/2016 6:48,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,7/13/2016 23:31,negative
OnePlus,The phone heats up too quickly during gaming sessions.,8/14/2016 4:40,negative
OnePlus,"Great value for money, highly recommend this phone.",9/6/2016 18:53,positive
Google Pixel,"Loving the new software update, everything runs smoother.",8/2/2016 1:23,positive
Google Pixel,The phone's software is full of bugs.,9/10/2016 18:04,negative
iPhone,Satisfied with the overall performance of this phone.,8/29/2016 14:59,neutral
Google Pixel,The phone's software is full of bugs.,7/20/2016 14:25,negative
Samsung Galaxy,The phone's build quality feels cheap and fragile.,7/28/2016 1:46,negative
Xiaomi,"It's a good phone, but the speaker isn't very loud.",9/20/2016 20:46,neutral
Samsung Galaxy,The sound quality during calls is not very clear.,8/22/2016 21:15,negative
Xiaomi,The phone often lags when switching between apps.,9/16/2016 15:15,negative
Samsung Galaxy,"Loving the new software update, everything runs smoother.",9/3/2016 9:00,positive
iPhone,The night mode camera feature is impressive.,8/31/2016 17:44,positive
iPhone,The phone's software is full of bugs.,9/21/2016 4:06,negative
Google Pixel,"The display is so vibrant and clear, absolutely love it!",9/11/2016 2:50,positive
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,8/26/2016 9:55,positive
Xiaomi,"Loving the new software update, everything runs smoother.",7/13/2016 20:37,positive
Xiaomi,"The display is so vibrant and clear, absolutely love it!",7/3/2016 7:34,positive
iPhone,The phone heats up too quickly during gaming sessions.,7/31/2016 23:22,negative
Xiaomi,The phone's build quality feels cheap and fragile.,8/18/2016 1:47,negative
Xiaomi,The phone's battery drains quickly when using 5G.,8/16/2016 6:56,negative
Google Pixel,"Loving the new software update, everything runs smoother.",9/24/2016 6:19,positive
Google Pixel,The phone's software is full of bugs.,9/25/2016 6:23,negative
Samsung Galaxy,"Good phone, but it lacks a headphone jack.",8/13/2016 2:53,neutral
iPhone,The phone's software is full of bugs.,7/31/2016 20:54,negative
Samsung Galaxy,The phone heats up too quickly during gaming sessions.,8/1/2016 7:06,negative
Google Pixel,"Loving the new software update, everything runs smoother.",7/9/2016 22:58,positive
iPhone,The face recognition feature is really fast and accurate.,8/30/2016 1:42,positive
Google Pixel,"It's a good phone, but the speaker isn't very loud.",9/4/2016 21:28,neutral
OnePlus,The battery life of this phone is amazing! Lasts all day.,8/4/2016 6:51,positive
Samsung Galaxy,Satisfied with the overall performance of this phone.,7/26/2016 4:56,neutral
Google Pixel,"Great value for money, highly recommend this phone.",8/3/2016 8:53,positive
Google Pixel,The fast charging feature is a lifesaver.,7/11/2016 13:07,positive
iPhone,"Good phone, but it lacks a headphone jack.",7/6/2016 5:46,neutral
Xiaomi,I hate how slow the phone gets after a few months.,9/20/2016 7:31,negative
iPhone,The phone's build quality feels cheap and fragile.,7/2/2016 3:26,negative
OnePlus,The phone's battery drains quickly when using 5G.,7/10/2016 1:55,negative
Xiaomi,The face recognition feature is really fast and accurate.,7/29/2016 5:20,positive
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,9/19/2016 12:06,positive
Samsung Galaxy,The phone's battery drains quickly when using 5G.,8/10/2016 2:38,negative
Xiaomi,The fast charging feature is a lifesaver.,8/30/2016 18:30,positive
Xiaomi,The sound quality during calls is not very clear.,7/6/2016 3:48,negative
Xiaomi,The phone's design is sleek and modern.,7/22/2016 14:29,positive
Xiaomi,The phone's design is sleek and modern.,9/17/2016 18:33,positive
Google Pixel,The phone's design is sleek and modern.,7/4/2016 10:23,positive
Google Pixel,The battery life of this phone is amazing! Lasts all day.,8/14/2016 15:34,positive
iPhone,The battery life of this phone is amazing! Lasts all day.,7/23/2016 21:21,positive
Samsung Galaxy,"Great value for money, highly recommend this phone.",7/6/2016 16:19,positive
OnePlus,"Great value for money, highly recommend this phone.",9/1/2016 7:24,positive
Samsung Galaxy,The phone's build quality feels cheap and fragile.,7/27/2016 3:36,negative
Google Pixel,"Loving the new software update, everything runs smoother.",7/11/2016 0:30,positive
Google Pixel,The phone often lags when switching between apps.,8/14/2016 21:58,negative
Google Pixel,The phone's battery drains quickly when using 5G.,8/28/2016 14:52,negative
iPhone,"It's a good phone, but the speaker isn't very loud.",9/16/2016 5:10,neutral
Google Pixel,The fingerprint sensor is slow to respond.,9/24/2016 5:11,negative
Xiaomi,"It's a good phone, but the speaker isn't very loud.",7/25/2016 1:56,neutral
Google Pixel,"The camera quality is decent, but could be better.",7/14/2016 14:54,neutral
OnePlus,The phone's build quality feels cheap and fragile.,9/20/2016 19:14,negative
Xiaomi,The face recognition feature is really fast and accurate.,7/24/2016 17:06,positive
iPhone,The phone's battery drains quickly when using 5G.,7/31/2016 1:37,negative
Google Pixel,The phone's battery drains quickly when using 5G.,8/15/2016 10:32,negative
Google Pixel,"Great value for money, highly recommend this phone.",7/7/2016 6:18,positive
Google Pixel,The fingerprint sensor is slow to respond.,8/24/2016 9:44,negative
OnePlus,"It's a good phone, but the speaker isn't very loud.",8/22/2016 23:38,neutral
Xiaomi,"The camera quality is decent, but could be better.",8/10/2016 19:32,neutral
Samsung Galaxy,The phone's design is sleek and modern.,7/13/2016 13:58,positive
Xiaomi,Satisfied with the overall performance of this phone.,8/31/2016 9:04,neutral
Samsung Galaxy,"The camera quality is decent, but could be better.",9/1/2016 12:29,neutral
Samsung Galaxy,Satisfied with the overall performance of this phone.,7/2/2016 19:15,neutral
Xiaomi,The phone's design is sleek and modern.,8/1/2016 4:58,positive
Samsung Galaxy,"The camera quality is decent, but could be better.",9/8/2016 11:06,neutral
Google Pixel,The battery life of this phone is amazing! Lasts all day.,8/31/2016 17:09,positive
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",8/20/2016 20:47,positive
Xiaomi,The face recognition feature is really fast and accurate.,9/25/2016 3:22,positive
iPhone,I hate how slow the phone gets after a few months.,9/26/2016 18:27,negative
Samsung Galaxy,The face recognition feature is really fast and accurate.,7/3/2016 9:05,positive
Xiaomi,The phone heats up too quickly during gaming sessions.,7/28/2016 19:34,negative
Xiaomi,The sound quality during calls is not very clear.,7/25/2016 23:01,negative
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,9/14/2016 17:12,positive
Samsung Galaxy,The phone's build quality feels cheap and fragile.,9/20/2016 10:14,negative
Xiaomi,"It's a good phone, but the speaker isn't very loud.",9/14/2016 12:37,neutral
Xiaomi,The sound quality during calls is not very clear.,7/11/2016 12:09,negative
Xiaomi,The phone's design is sleek and modern.,7/20/2016 5:21,positive
Google Pixel,The phone heats up too quickly during gaming sessions.,7/8/2016 22:55,negative
Samsung Galaxy,The phone's software is full of bugs.,9/25/2016 0:52,negative
OnePlus,"Good phone, but it lacks a headphone jack.",7/6/2016 21:43,neutral
Google Pixel,"Loving the new software update, everything runs smoother.",9/24/2016 4:56,positive
Samsung Galaxy,The phone often lags when switching between apps.,7/11/2016 4:52,negative
Xiaomi,The battery life of this phone is amazing! Lasts all day.,8/3/2016 17:13,positive
iPhone,"Great value for money, highly recommend this phone.",8/6/2016 21:24,positive
Xiaomi,The face recognition feature is really fast and accurate.,9/13/2016 0:33,positive
OnePlus,I hate how slow the phone gets after a few months.,9/22/2016 15:44,negative
iPhone,The phone's design is sleek and modern.,9/28/2016 10:56,positive
Google Pixel,The phone's software is full of bugs.,8/15/2016 14:42,negative
Xiaomi,The phone's design is sleek and modern.,7/11/2016 1:49,positive
Google Pixel,"It's a good phone, but the speaker isn't very loud.",9/1/2016 16:37,neutral
iPhone,The night mode camera feature is impressive.,9/15/2016 23:47,positive
iPhone,"It's a good phone, but the speaker isn't very loud.",8/16/2016 15:31,neutral
Xiaomi,The phone's design is sleek and modern.,8/28/2016 16:10,positive
Samsung Galaxy,"Great value for money, highly recommend this phone.",7/9/2016 20:27,positive
Google Pixel,"The display is so vibrant and clear, absolutely love it!",8/3/2016 22:25,positive
iPhone,The phone's software is full of bugs.,9/2/2016 15:11,negative
Xiaomi,The night mode camera feature is impressive.,7/7/2016 21:16,positive
Samsung Galaxy,The phone's build quality feels cheap and fragile.,7/4/2016 15:45,negative
Xiaomi,Satisfied with the overall performance of this phone.,8/2/2016 8:30,neutral
Samsung Galaxy,The phone's build quality feels cheap and fragile.,9/15/2016 22:53,negative
Xiaomi,The battery life of this phone is amazing! Lasts all day.,9/29/2016 7:46,positive
Xiaomi,"Good phone, but it lacks a headphone jack.",8/8/2016 21:04,neutral
OnePlus,"Good phone, but it lacks a headphone jack.",8/1/2016 21:18,neutral
Xiaomi,The phone's build quality feels cheap and fragile.,9/12/2016 9:43,negative
Xiaomi,The fingerprint sensor is slow to respond.,7/23/2016 15:39,negative
Xiaomi,The phone's design is sleek and modern.,7/9/2016 10:39,positive
Xiaomi,The phone's battery drains quickly when using 5G.,9/5/2016 1:54,negative
Samsung Galaxy,I hate how slow the phone gets after a few months.,9/22/2016 18:05,negative
Google Pixel,The fingerprint sensor is slow to respond.,9/17/2016 20:24,negative
Google Pixel,The phone's software is full of bugs.,9/8/2016 3:24,negative
Xiaomi,The sound quality during calls is not very clear.,8/11/2016 16:25,negative
Xiaomi,The phone's design is sleek and modern.,7/17/2016 15:57,positive
OnePlus,The night mode camera feature is impressive.,9/23/2016 9:00,positive
OnePlus,The phone heats up too quickly during gaming sessions.,9/16/2016 15:03,negative
OnePlus,The fast charging feature is a lifesaver.,9/21/2016 7:22,positive
iPhone,"It's a good phone, but the speaker isn't very loud.",9/10/2016 11:07,neutral
OnePlus,The phone's battery drains quickly when using 5G.,8/20/2016 18:56,negative
Google Pixel,The fingerprint sensor is slow to respond.,8/25/2016 6:57,negative
iPhone,Satisfied with the overall performance of this phone.,9/11/2016 15:38,neutral
OnePlus,The phone's software is full of bugs.,7/4/2016 8:40,negative
Google Pixel,The face recognition feature is really fast and accurate.,8/19/2016 4:00,positive
OnePlus,The phone's software is full of bugs.,7/3/2016 16:56,negative
OnePlus,The phone's build quality feels cheap and fragile.,9/2/2016 11:02,negative
Google Pixel,The phone often lags when switching between apps.,7/28/2016 8:57,negative
iPhone,The phone's software is full of bugs.,8/17/2016 17:53,negative
Google Pixel,I hate how slow the phone gets after a few months.,9/11/2016 17:42,negative
iPhone,The phone's design is sleek and modern.,8/27/2016 3:43,positive
iPhone,"The camera quality is decent, but could be better.",8/12/2016 1:37,neutral
Xiaomi,The battery life of this phone is amazing! Lasts all day.,9/9/2016 0:02,positive
Xiaomi,The fingerprint sensor is slow to respond.,7/20/2016 16:29,negative
iPhone,The face recognition feature is really fast and accurate.,8/6/2016 6:40,positive
Samsung Galaxy,"The camera quality is decent, but could be better.",8/17/2016 6:13,neutral
OnePlus,The face recognition feature is really fast and accurate.,9/24/2016 11:11,positive
iPhone,The phone heats up too quickly during gaming sessions.,9/17/2016 7:03,negative
Samsung Galaxy,The fast charging feature is a lifesaver.,7/31/2016 21:36,positive
OnePlus,"Great value for money, highly recommend this phone.",7/8/2016 17:07,positive
Xiaomi,The phone's build quality feels cheap and fragile.,7/5/2016 1:21,negative
iPhone,"Great value for money, highly recommend this phone.",9/23/2016 23:50,positive
Samsung Galaxy,I hate how slow the phone gets after a few months.,7/1/2016 20:36,negative
iPhone,The face recognition feature is really fast and accurate.,9/28/2016 4:31,positive
iPhone,"It's a good phone, but the speaker isn't very loud.",8/24/2016 23:09,neutral
Xiaomi,The night mode camera feature is impressive.,8/1/2016 13:50,positive
iPhone,"It's a good phone, but the speaker isn't very loud.",7/30/2016 10:18,neutral
iPhone,"The display is so vibrant and clear, absolutely love it!",8/20/2016 8:06,positive
Google Pixel,"Good phone, but it lacks a headphone jack.",9/8/2016 17:08,neutral
Samsung Galaxy,The phone's build quality feels cheap and fragile.,9/20/2016 17:16,negative
Xiaomi,The battery life of this phone is amazing! Lasts all day.,8/8/2016 21:59,positive
Google Pixel,"The camera quality is decent, but could be better.",7/7/2016 6:18,neutral
Google Pixel,"The display is so vibrant and clear, absolutely love it!",7/7/2016 23:16,positive
OnePlus,The phone's battery drains quickly when using 5G.,9/12/2016 15:06,negative
OnePlus,"Great value for money, highly recommend this phone.",8/9/2016 4:12,positive
Xiaomi,The face recognition feature is really fast and accurate.,7/13/2016 11:46,positive
Samsung Galaxy,"It's a good phone, but the speaker isn't very loud.",9/27/2016 19:37,neutral
Xiaomi,"Loving the new software update, everything runs smoother.",9/29/2016 4:25,positive
Google Pixel,The phone's build quality feels cheap and fragile.,8/22/2016 5:43,negative
OnePlus,Satisfied with the overall performance of this phone.,8/17/2016 18:29,neutral
Google Pixel,The face recognition feature is really fast and accurate.,9/27/2016 12:16,positive
OnePlus,"Great value for money, highly recommend this phone.",8/2/2016 21:50,positive
Xiaomi,The night mode camera feature is impressive.,9/16/2016 0:05,positive
Samsung Galaxy,The face recognition feature is really fast and accurate.,9/12/2016 10:53,positive
iPhone,The phone often lags when switching between apps.,8/24/2016 17:21,negative
iPhone,The fingerprint sensor is slow to respond.,9/2/2016 0:21,negative
iPhone,The phone's battery drains quickly when using 5G.,8/16/2016 21:56,negative
Google Pixel,"Good phone, but it lacks a headphone jack.",9/27/2016 10:47,neutral
Samsung Galaxy,The phone's software is full of bugs.,7/25/2016 9:01,negative
Xiaomi,"Loving the new software update, everything runs smoother.",9/12/2016 18:03,positive
Google Pixel,"The camera quality is decent, but could be better.",9/13/2016 11:54,neutral
Samsung Galaxy,I hate how slow the phone gets after a few months.,9/29/2016 17:16,negative
iPhone,"Loving the new software update, everything runs smoother.",9/24/2016 11:45,positive
Samsung Galaxy,The phone's design is sleek and modern.,9/1/2016 14:35,positive
Samsung Galaxy,"The display is so vibrant and clear, absolutely love it!",7/15/2016 10:30,positive
Google Pixel,The phone's software is full of bugs.,9/14/2016 6:24,negative
Google Pixel,"Great value for money, highly recommend this phone.",8/16/2016 11:42,positive
Samsung Galaxy,"Great value for money, highly recommend this phone.",7/30/2016 6:31,positive
Xiaomi,"It's a good phone, but the speaker isn't very loud.",8/7/2016 23:11,neutral
Samsung Galaxy,"Great value for money, highly recommend this phone.",9/15/2016 14:42,positive
Samsung Galaxy,The phone's battery drains quickly when using 5G.,8/17/2016 16:38,negative
iPhone,The fingerprint sensor is slow to respond.,7/16/2016 5:12,negative
Xiaomi,"The camera quality is decent, but could be better.",7/31/2016 19:05,neutral
Samsung Galaxy,The fingerprint sensor is slow to respond.,9/6/2016 5:13,negative
iPhone,I hate how slow the phone gets after a few months.,9/11/2016 1:05,negative
Xiaomi,The fast charging feature is a lifesaver.,8/16/2016 22:19,positive
Samsung Galaxy,The fast charging feature is a lifesaver.,9/10/2016 23:17,positive
Samsung Galaxy,The battery life of this phone is amazing! Lasts all day.,9/25/2016 10:37,positive
Xiaomi,The battery life of this phone is amazing! Lasts all day.,9/3/2016 19:21,positive
Google Pixel,The face recognition feature is really fast and accurate.,7/29/2016 11:52,positive
OnePlus,The phone's build quality feels cheap and fragile.,7/5/2016 16:20,negative
Google Pixel,The battery life of this phone is amazing! Lasts all day.,9/18/2016 0:24,positive
Samsung Galaxy,"The camera quality is decent, but could be better.",8/15/2016 12:55,neutral
OnePlus,"It's a good phone, but the speaker isn't very loud.",9/16/2016 13:26,neutral
Xiaomi,The face recognition feature is really fast and accurate.,8/26/2016 0:05,positive
Google Pixel,The fingerprint sensor is slow to respond.,7/22/2016 7:03,negative
Xiaomi,The phone heats up too quickly during gaming sessions.,9/4/2016 15:55,negative
Google Pixel,The battery life of this phone is amazing! Lasts all day.,8/8/2016 2:00,positive
iPhone,"The display is so vibrant and clear, absolutely love it!",9/13/2016 10:40,positive
Google Pixel,The phone's software is full of bugs.,8/19/2016 11:18,negative
iPhone,Satisfied with the overall performance of this phone.,9/27/2016 15:46,neutral
Google Pixel,The sound quality during calls is not very clear.,8/12/2016 14:01,negative
Samsung Galaxy,The phone's design is sleek and modern.,9/12/2016 7:25,positive
Xiaomi,The night mode camera feature is impressive.,8/7/2016 8:25,positive
OnePlus,Satisfied with the overall performance of this phone.,8/12/2016 14:06,neutral
iPhone,The phone heats up too quickly during gaming sessions.,8/22/2016 12:37,negative
OnePlus,I hate how slow the phone gets after a few months.,9/19/2016 12:14,negative
Google Pixel,Satisfied with the overall performance of this phone.,9/14/2016 15:26,neutral
OnePlus,"Great value for money, highly recommend this phone.",7/18/2016 9:57,positive
Google Pixel,The phone often lags when switching between apps.,9/28/2016 3:13,negative
Xiaomi,"The camera quality is decent, but could be better.",7/9/2016 1:48,neutral
OnePlus,The fast charging feature is a lifesaver.,7/17/2016 15:06,positive
iPhone,The night mode camera feature is impressive.,8/11/2016 5:41,positive
Samsung Galaxy,The phone's battery drains quickly when using 5G.,7/19/2016 17:59,negative
Google Pixel,The phone's build quality feels cheap and fragile.,9/3/2016 0:41,negative
iPhone,The face recognition feature is really fast and accurate.,8/16/2016 9:32,positive
Xiaomi,"Loving the new software update, everything runs smoother.",8/3/2016 21:46,positive
OnePlus,Satisfied with the overall performance of this phone.,9/28/2016 14:07,neutral
Google Pixel,The phone often lags when switching between apps.,9/17/2016 7:18,negative
OnePlus,"The display is so vibrant and clear, absolutely love it!",8/15/2016 15:21,positive
Google Pixel,The phone heats up too quickly during gaming sessions.,7/26/2016 3:10,negative
Xiaomi,The phone heats up too quickly during gaming sessions.,9/16/2016 6:44,negative
OnePlus,"Good phone, but it lacks a headphone jack.",7/13/2016 1:16,neutral
Google Pixel,The fingerprint sensor is slow to respond.,8/24/2016 13:22,negative
iPhone,The phone's build quality feels cheap and fragile.,8/11/2016 20:25,negative
iPhone,The night mode camera feature is impressive.,7/18/2016 18:27,positive
OnePlus,The phone often lags when switching between apps.,7/8/2016 7:09,negative
Xiaomi,The sound quality during calls is not very clear.,9/9/2016 7:27,negative
iPhone,The phone heats up too quickly during gaming sessions.,9/22/2016 10:35,negative
iPhone,The battery life of this phone is amazing! Lasts all day.,9/15/2016 11:55,positive
OnePlus,Satisfied with the overall performance of this phone.,8/31/2016 10:44,neutral
Xiaomi,The fingerprint sensor is slow to respond.,7/3/2016 22:33,negative
Google Pixel,The face recognition feature is really fast and accurate.,9/20/2016 14:32,positive
Google Pixel,The sound quality during calls is not very clear.,8/20/2016 10:12,negative
Xiaomi,The night mode camera feature is impressive.,7/18/2016 3:06,positive
Xiaomi,The sound quality during calls is not very clear.,9/25/2016 8:57,negative
OnePlus,"Good phone, but it lacks a headphone jack.",7/6/2016 17:02,neutral
Google Pixel,"Great value for money, highly recommend this phone.",7/9/2016 20:54,positive
OnePlus,The phone's design is sleek and modern.,9/6/2016 12:30,positive
Google Pixel,The fast charging feature is a lifesaver.,9/22/2016 7:49,positive
iPhone,The phone's build quality feels cheap and fragile.,8/14/2016 8:55,negative
Xiaomi,The phone heats up too quickly during gaming sessions.,8/4/2016 19:37,negative
iPhone,The fingerprint sensor is slow to respond.,7/3/2016 5:25,negative
Xiaomi,The sound quality during calls is not very clear.,7/18/2016 23:42,negative
iPhone,I hate how slow the phone gets after a few months.,7/24/2016 23:59,negative
Xiaomi,"Great value for money, highly recommend this phone.",7/25/2016 10:44,positive
Samsung Galaxy,"Loving the new software update, everything runs smoother.",7/11/2016 0:19,positive
iPhone,The phone's build quality feels cheap and fragile.,7/25/2016 4:08,negative
Samsung Galaxy,The phone's battery drains quickly when using 5G.,9/14/2016 5:29,negative
Xiaomi,"Loving the new software update, everything runs smoother.",9/16/2016 6:58,positive
Samsung Galaxy,The phone often lags when switching between apps.,9/14/2016 15:46,negative
Samsung Galaxy,The phone's design is sleek and modern.,9/8/2016 6:47,positive
OnePlus,"Great value for money, highly recommend this phone.",8/30/2016 3:24,positive
Samsung Galaxy,The fingerprint sensor is slow to respond.,9/1/2016 12:17,negative
OnePlus,Satisfied with the overall performance of this phone.,8/14/2016 20:43,neutral
OnePlus,The fast charging feature is a lifesaver.,9/17/2016 17:46,positive
Samsung Galaxy,The phone often lags when switching between apps.,7/3/2016 1:44,negative
Samsung Galaxy,"The camera quality is decent, but could be better.",9/22/2016 13:12,neutral
Xiaomi,"Loving the new software update, everything runs smoother.",7/7/2016 3:59,positive
Samsung Galaxy,The phone's software is full of bugs.,9/19/2016 21:32,negative
Samsung Galaxy,The face recognition feature is really fast and accurate.,9/17/2016 13:43,positive
OnePlus,The fast charging feature is a lifesaver.,8/20/2016 16:09,positive
Xiaomi,"It's a good phone, but the speaker isn't very loud.",8/8/2016 6:42,neutral
Samsung Galaxy,"Loving the new software update, everything runs smoother.",7/1/2016 13:29,positive
OnePlus,The phone often lags when switching between apps.,9/24/2016 11:04,negative
Samsung Galaxy,The night mode camera feature is impressive.,8/18/2016 8:47,positive
Google Pixel,"Good phone, but it lacks a headphone jack.",9/25/2016 14:32,neutral
Xiaomi,The battery life of this phone is amazing! Lasts all day.,9/9/2016 5:35,positive
Google Pixel,The phone's software is full of bugs.,7/1/2016 23:16,negative
OnePlus,The phone's build quality feels cheap and fragile.,8/4/2016 22:34,negative
Google Pixel,"It's a good phone, but the speaker isn't very loud.",7/1/2016 8:14,neutral
Xiaomi,The fast charging feature is a lifesaver.,7/27/2016 23:30,positive
OnePlus,The phone's battery drains quickly when using 5G.,7/19/2016 4:26,negative
iPhone,I hate how slow the phone gets after a few months.,8/15/2016 9:13,negative
Google Pixel,The battery life of this phone is amazing! Lasts all day.,8/3/2016 13:27,positive
OnePlus,The battery life of this phone is amazing! Lasts all day.,8/12/2016 17:11,positive
Xiaomi,The night mode camera feature is impressive.,7/24/2016 8:33,positive
iPhone,"Good phone, but it lacks a headphone jack.",7/13/2016 12:12,neutral
OnePlus,The phone's software is full of bugs.,9/29/2016 13:56,negative
Google Pixel,The fingerprint sensor is slow to respond.,7/23/2016 9:00,negative
Samsung Galaxy,The phone's software is full of bugs.,9/5/2016 17:28,negative
OnePlus,The phone's software is full of bugs.,8/21/2016 10:16,negative
Google Pixel,The phone heats up too quickly during gaming sessions.,7/17/2016 4:47,negative
Samsung Galaxy,The phone often lags when switching between apps.,8/6/2016 13:25,negative
